,GAME_DATE_EST_x,GAME_SEQUENCE_x,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS,FG_PCT,FT_PCT,FG3_PCT,AST,REB,TOV,LAST_GAME_ID,LAST_GAME_DATE_EST,LAST_GAME_HOME_TEAM_ID,LAST_GAME_HOME_TEAM_CITY,LAST_GAME_HOME_TEAM_NAME,LAST_GAME_HOME_TEAM_ABBREVIATION,LAST_GAME_HOME_TEAM_POINTS,LAST_GAME_VISITOR_TEAM_ID,LAST_GAME_VISITOR_TEAM_CITY,LAST_GAME_VISITOR_TEAM_NAME,LAST_GAME_VISITOR_TEAM_CITY1,LAST_GAME_VISITOR_TEAM_POINTS,GAME_DATE_EST_y,GAME_SEQUENCE_y,GAME_STATUS_ID,GAME_STATUS_TEXT,GAMECODE,HOME_TEAM_ID_x,VISITOR_TEAM_ID_x,SEASON,LIVE_PERIOD,LIVE_PC_TIME,NATL_TV_BROADCASTER_ABBREVIATION,LIVE_PERIOD_TIME_BCAST,WH_STATUS,HOME_TEAM_ID_y,VISITOR_TEAM_ID_y,GAME_DATE_EST,HOME_TEAM_WINS,HOME_TEAM_LOSSES,SERIES_LEADER
182,2018-12-05T00:00:00,2,0021800356,1610612743,DEN,Denver,17-7,31,25,32,24,12,0,0,0,0,0,0,0,0,0,124,0.549,0.622,0.579,34,43,10,0021800276,2018-11-23T00:00:00,1610612753,Orlando,Magic,ORL,87,1610612743,Denver,Nuggets,DEN,112,2018-12-05T00:00:00,2,3,Final,20181205/DENORL,1610612753,1610612743,2018,5,     ,,Q5       - ,1,1610612753,1610612743,2018-12-05T00:00:00,0,2,Denver
183,2018-12-05T00:00:00,2,0021800356,1610612753,ORL,Orlando,12-13,28,26,32,26,6,0,0,0,0,0,0,0,0,0,118,0.474,1.0,0.408,30,40,9,0021800276,2018-11-23T00:00:00,1610612753,Orlando,Magic,ORL,87,1610612743,Denver,Nuggets,DEN,112,2018-12-05T00:00:00,2,3,Final,20181205/DENORL,1610612753,1610612743,2018,5,     ,,Q5       - ,1,1610612753,1610612743,2018-12-05T00:00:00,0,2,Denver
184,2018-12-05T00:00:00,3,0021800357,1610612764,WAS,Washington,11-14,33,39,31,28,0,0,0,0,0,0,0,0,0,0,131,0.484,0.844,0.316,35,49,15,0021701184,2018-04-06T00:00:00,1610612737,Atlanta,Hawks,ATL,103,1610612764,Washington,Wizards,WAS,97,2018-12-05T00:00:00,3,3,Final,20181205/WASATL,1610612737,1610612764,2018,4,     ,,Q4       - ,1,1610612737,1610612764,2018-12-05T00:00:00,0,1,Washington
185,2018-12-05T00:00:00,3,0021800357,1610612737,ATL,Atlanta,5-20,25,24,45,23,0,0,0,0,0,0,0,0,0,0,117,0.446,0.742,0.316,28,43,17,0021701184,2018-04-06T00:00:00,1610612737,Atlanta,Hawks,ATL,103,1610612764,Washington,Wizards,WAS,97,2018-12-05T00:00:00,3,3,Final,20181205/WASATL,1610612737,1610612764,2018,4,     ,,Q4       - ,1,1610612737,1610612764,2018-12-05T00:00:00,0,1,Washington
186,2018-12-05T00:00:00,4,0021800358,1610612760,OKC,Oklahoma City,16-7,24,22,29,39,0,0,0,0,0,0,0,0,0,0,114,0.434,0.577,0.342,28,60,13,0021700697,2018-01-23T00:00:00,1610612751,Brooklyn,Nets,BKN,108,1610612760,Oklahoma City,Thunder,OKC,109,2018-12-05T00:00:00,4,3,Final,20181205/OKCBKN,1610612751,1610612760,2018,4,     ,,Q4       - ,1,1610612751,1610612760,2018-12-05T00:00:00,0,1,Oklahoma City
187,2018-12-05T00:00:00,4,0021800358,1610612751,BKN,Brooklyn,8-18,26,36,31,19,0,0,0,0,0,0,0,0,0,0,112,0.43,0.767,0.417,21,45,14,0021700697,2018-01-23T00:00:00,1610612751,Brooklyn,Nets,BKN,108,1610612760,Oklahoma City,Thunder,OKC,109,2018-12-05T00:00:00,4,3,Final,20181205/OKCBKN,1610612751,1610612760,2018,4,     ,,Q4       - ,1,1610612751,1610612760,2018-12-05T00:00:00,0,1,Oklahoma City
188,2018-12-05T00:00:00,5,0021800359,1610612755,PHI,Philadelphia,17-9,29,20,28,25,0,0,0,0,0,0,0,0,0,0,102,0.455,0.786,0.314,26,49,21,0021800100,2018-10-30T00:00:00,1610612761,Toronto,Raptors,TOR,129,1610612755,Philadelphia,76ers,PHI,112,2018-12-05T00:00:00,5,3,Final,20181205/PHITOR,1610612761,1610612755,2018,4,     ,ESPN,Q4       - ESPN,1,1610612761,1610612755,2018-12-05T00:00:00,2,0,Toronto
189,2018-12-05T00:00:00,5,0021800359,1610612761,TOR,Toronto,21-5,23,30,25,35,0,0,0,0,0,0,0,0,0,0,113,0.43,0.864,0.276,25,53,11,0021800100,2018-10-30T00:00:00,1610612761,Toronto,Raptors,TOR,129,1610612755,Philadelphia,76ers,PHI,112,2018-12-05T00:00:00,5,3,Final,20181205/PHITOR,1610612761,1610612755,2018,4,     ,ESPN,Q4       - ESPN,1,1610612761,1610612755,2018-12-05T00:00:00,2,0,Toronto
190,2018-12-05T00:00:00,6,0021800360,1610612746,LAC,LA,16-8,15,27,27,17,0,0,0,0,0,0,0,0,0,0,86,0.338,0.8,0.348,16,47,18,0021800266,2018-11-23T00:00:00,1610612763,Memphis,Grizzlies,MEM,107,1610612746,LA,Clippers,LAC,112,2018-12-05T00:00:00,6,3,Final,20181205/LACMEM,1610612763,1610612746,2018,4,     ,,Q4       - ,1,1610612763,1610612746,2018-12-05T00:00:00,1,1,Tied
191,2018-12-05T00:00:00,6,0021800360,1610612763,MEM,Memphis,14-9,27,24,18,27,0,0,0,0,0,0,0,0,0,0,96,0.435,0.625,0.25,18,49,15,0021800266,2018-11-23T00:00:00,1610612763,Memphis,Grizzlies,MEM,107,1610612746,LA,Clippers,LAC,112,2018-12-05T00:00:00,6,3,Final,20181205/LACMEM,1610612763,1610612746,2018,4,     ,,Q4       - ,1,1610612763,1610612746,2018-12-05T00:00:00,1,1,Tied
192,2018-12-05T00:00:00,7,0021800361,1610612765,DET,Detroit,13-9,21,24,19,28,0,0,0,0,0,0,0,0,0,0,92,0.368,0.684,0.237,19,51,20,0021700913,2018-02-28T00:00:00,1610612749,Milwaukee,Bucks,MIL,87,1610612765,Detroit,Pistons,DET,110,2018-12-05T00:00:00,7,3,Final,20181205/DETMIL,1610612749,1610612765,2018,4,     ,,Q4       - ,1,1610612749,1610612765,2018-12-05T00:00:00,1,0,Milwaukee
193,2018-12-05T00:00:00,7,0021800361,1610612749,MIL,Milwaukee,16-7,30,26,28,31,0,0,0,0,0,0,0,0,0,0,115,0.463,0.833,0.341,25,46,15,0021700913,2018-02-28T00:00:00,1610612749,Milwaukee,Bucks,MIL,87,1610612765,Detroit,Pistons,DET,110,2018-12-05T00:00:00,7,3,Final,20181205/DETMIL,1610612749,1610612765,2018,4,     ,,Q4       - ,1,1610612749,1610612765,2018-12-05T00:00:00,1,0,Milwaukee
194,2018-12-05T00:00:00,8,0021800362,1610612766,CHA,Charlotte,11-13,31,33,22,18,0,0,0,0,0,0,0,0,0,0,104,0.408,0.8,0.364,27,40,10,0021700241,2017-11-20T00:00:00,1610612750,Minnesota,Timberwolves,MIN,102,1610612766,Charlotte,Hornets,CHA,118,2018-12-05T00:00:00,8,3,Final,20181205/CHAMIN,1610612750,1610612766,2018,4,     ,,Q4       - ,1,1610612750,1610612766,2018-12-05T00:00:00,1,0,Minnesota
195,2018-12-05T00:00:00,8,0021800362,1610612750,MIN,Minnesota,13-12,31,31,24,35,0,0,0,0,0,0,0,0,0,0,121,0.539,0.65,0.5,34,50,15,0021700241,2017-11-20T00:00:00,1610612750,Minnesota,Timberwolves,MIN,102,1610612766,Charlotte,Hornets,CHA,118,2018-12-05T00:00:00,8,3,Final,20181205/CHAMIN,1610612750,1610612766,2018,4,     ,,Q4       - ,1,1610612750,1610612766,2018-12-05T00:00:00,1,0,Minnesota
196,2018-12-05T00:00:00,9,0021800363,1610612742,DAL,Dallas,12-11,31,22,27,26,0,0,0,0,0,0,0,0,0,0,106,0.429,0.667,0.304,26,45,18,0021701061,2018-03-20T00:00:00,1610612740,New Orleans,Pelicans,NOP,115,1610612742,Dallas,Mavericks,DAL,105,2018-12-05T00:00:00,9,3,Final,20181205/DALNOP,1610612740,1610612742,2018,4,     ,,Q4       - ,1,1610612740,1610612742,2018-12-05T00:00:00,1,0,New Orleans
197,2018-12-05T00:00:00,9,0021800363,1610612740,NOP,New Orleans,13-13,32,37,28,35,0,0,0,0,0,0,0,0,0,0,132,0.554,0.65,0.586,36,46,11,0021701061,2018-03-20T00:00:00,1610612740,New Orleans,Pelicans,NOP,115,1610612742,Dallas,Mavericks,DAL,105,2018-12-05T00:00:00,9,3,Final,20181205/DALNOP,1610612740,1610612742,2018,4,     ,,Q4       - ,1,1610612740,1610612742,2018-12-05T00:00:00,1,0,New Orleans
198,2018-12-05T00:00:00,10,0021800364,1610612759,SAS,San Antonio,11-14,23,22,37,31,0,0,0,0,0,0,0,0,0,0,113,0.448,1.0,0.259,18,49,10,0021800082,2018-10-27T00:00:00,1610612747,Los Angeles,Lakers,LAL,106,1610612759,San Antonio,Spurs,SAS,110,2018-12-05T00:00:00,10,3,Final,20181205/SASLAL,1610612747,1610612759,2018,4,     ,ESPN,Q4       - ESPN,1,1610612747,1610612759,2018-12-05T00:00:00,1,3,San Antonio
199,2018-12-05T00:00:00,10,0021800364,1610612747,LAL,Los Angeles,15-9,31,19,28,43,0,0,0,0,0,0,0,0,0,0,121,0.477,0.697,0.359,21,42,12,0021800082,2018-10-27T00:00:00,1610612747,Los Angeles,Lakers,LAL,106,1610612759,San Antonio,Spurs,SAS,110,2018-12-05T00:00:00,10,3,Final,20181205/SASLAL,1610612747,1610612759,2018,4,     ,ESPN,Q4       - ESPN,1,1610612747,1610612759,2018-12-05T00:00:00,1,3,San Antonio
200,2018-12-06T00:00:00,1,0021800365,1610612752,NYK,New York,8-18,30,28,26,16,0,0,0,0,0,0,0,0,0,0,100,0.396,0.8,0.343,21,47,16,0021800255,2018-11-21T00:00:00,1610612738,Boston,Celtics,BOS,109,1610612752,New York,Knicks,NYK,117,2018-12-06T00:00:00,1,3,Final,20181206/NYKBOS,1610612738,1610612752,2018,4,     ,TNT,Q4       - TNT,1,1610612738,1610612752,2018-12-06T00:00:00,2,1,Boston
201,2018-12-06T00:00:00,1,0021800365,1610612738,BOS,Boston,14-10,38,31,30,29,0,0,0,0,0,0,0,0,0,0,128,0.533,0.85,0.342,32,46,9,0021800255,2018-11-21T00:00:00,1610612738,Boston,Celtics,BOS,109,1610612752,New York,Knicks,NYK,117,2018-12-06T00:00:00,1,3,Final,20181206/NYKBOS,1610612738,1610612752,2018,4,     ,TNT,Q4       - TNT,1,1610612738,1610612752,2018-12-06T00:00:00,2,1,Boston
202,2018-12-06T00:00:00,2,0021800366,1610612756,PHX,Phoenix,4-21,9,32,18,27,0,0,0,0,0,0,0,0,0,0,86,0.385,0.786,0.185,20,41,16,0011800064,2018-10-10T00:00:00,1610612757,Portland,Trail Blazers,POR,116,1610612756,Phoenix,Suns,PHX,83,2018-12-06T00:00:00,2,3,Final,20181206/PHXPOR,1610612757,1610612756,2018,4,     ,,Q4       - ,1,1610612757,1610612756,2018-12-06T00:00:00,1,0,Portland
203,2018-12-06T00:00:00,2,0021800366,1610612757,POR,Portland,14-11,34,28,25,21,0,0,0,0,0,0,0,0,0,0,108,0.482,0.63,0.333,24,56,17,0011800064,2018-10-10T00:00:00,1610612757,Portland,Trail Blazers,POR,116,1610612756,Phoenix,Suns,PHX,83,2018-12-06T00:00:00,2,3,Final,20181206/PHXPOR,1610612757,1610612756,2018,4,     ,,Q4       - ,1,1610612757,1610612756,2018-12-06T00:00:00,1,0,Portland
204,2018-12-06T00:00:00,3,0021800367,1610612745,HOU,Houston,11-13,18,27,11,35,0,0,0,0,0,0,0,0,0,0,91,0.386,0.882,0.222,13,43,23,0021800057,2018-10-24T00:00:00,1610612762,Utah,Jazz,UTA,100,1610612745,Houston,Rockets,HOU,89,2018-12-06T00:00:00,3,3,Final,20181206/HOUUTA,1610612762,1610612745,2018,4,     ,TNT,Q4       - TNT,1,1610612762,1610612745,2018-12-06T00:00:00,2,0,Utah
205,2018-12-06T00:00:00,3,0021800367,1610612762,UTA,Utah,13-13,27,26,38,27,0,0,0,0,0,0,0,0,0,0,118,0.506,0.741,0.25,26,47,12,0021800057,2018-10-24T00:00:00,1610612762,Utah,Jazz,UTA,100,1610612745,Houston,Rockets,HOU,89,2018-12-06T00:00:00,3,3,Final,20181206/HOUUTA,1610612762,1610612745,2018,4,     ,TNT,Q4       - TNT,1,1610612762,1610612745,2018-12-06T00:00:00,2,0,Utah
206,2018-12-07T00:00:00,1,0021800368,1610612743,DEN,Denver,17-8,25,28,26,28,0,0,0,0,0,0,0,0,0,0,107,0.386,0.808,0.229,24,55,9,0021700794,2018-02-05T00:00:00,1610612766,Charlotte,Hornets,CHA,104,1610612743,Denver,Nuggets,DEN,121,2018-12-07T00:00:00,1,3,Final,20181207/DENCHA,1610612766,1610612743,2018,4,     ,,Q4       - ,1,1610612766,1610612743,2018-12-07T00:00:00,1,0,Charlotte
207,2018-12-07T00:00:00,1,0021800368,1610612766,CHA,Charlotte,12-13,24,40,23,26,0,0,0,0,0,0,0,0,0,0,113,0.384,0.895,0.371,20,48,9,0021700794,2018-02-05T00:00:00,1610612766,Charlotte,Hornets,CHA,104,1610612743,Denver,Nuggets,DEN,121,2018-12-07T00:00:00,1,3,Final,20181207/DENCHA,1610612766,1610612743,2018,4,     ,,Q4       - ,1,1610612766,1610612743,2018-12-07T00:00:00,1,0,Charlotte
208,2018-12-07T00:00:00,2,0021800369,1610612755,PHI,Philadelphia,18-9,28,28,33,28,0,0,0,0,0,0,0,0,0,0,117,0.489,0.952,0.281,26,40,16,0021800125,2018-11-03T00:00:00,1610612765,Detroit,Pistons,DET,99,1610612755,Philadelphia,76ers,PHI,109,2018-12-07T00:00:00,2,3,Final,20181207/PHIDET,1610612765,1610612755,2018,4,     ,ESPN,Q4       - ESPN,1,1610612765,1610612755,2018-12-07T00:00:00,1,2,Philadelphia
209,2018-12-07T00:00:00,2,0021800369,1610612765,DET,Detroit,13-10,27,41,22,21,0,0,0,0,0,0,0,0,0,0,111,0.416,0.811,0.25,22,49,16,0021800125,2018-11-03T00:00:00,1610612765,Detroit,Pistons,DET,99,1610612755,Philadelphia,76ers,PHI,109,2018-12-07T00:00:00,2,3,Final,20181207/PHIDET,1610612765,1610612755,2018,4,     ,ESPN,Q4       - ESPN,1,1610612765,1610612755,2018-12-07T00:00:00,1,2,Philadelphia
210,2018-12-07T00:00:00,3,0021800370,1610612754,IND,Indiana,15-10,28,29,29,26,0,0,0,0,0,0,0,0,0,0,112,0.473,0.833,0.346,26,53,9,0021700725,2018-01-27T00:00:00,1610612753,Orlando,Magic,ORL,112,1610612754,Indiana,Pacers,IND,114,2018-12-07T00:00:00,3,3,Final,20181207/INDORL,1610612753,1610612754,2018,4,     ,,Q4       - ,1,1610612753,1610612754,2018-12-07T00:00:00,0,1,Indiana
211,2018-12-07T00:00:00,3,0021800370,1610612753,ORL,Orlando,12-14,25,20,25,20,0,0,0,0,0,0,0,0,0,0,90,0.404,0.769,0.242,20,47,14,0021700725,2018-01-27T00:00:00,1610612753,Orlando,Magic,ORL,112,1610612754,Indiana,Pacers,IND,114,2018-12-07T00:00:00,3,3,Final,20181207/INDORL,1610612753,1610612754,2018,4,     ,,Q4       - ,1,1610612753,1610612754,2018-12-07T00:00:00,0,1,Indiana
212,2018-12-07T00:00:00,4,0021800371,1610612761,TOR,Toronto,21-6,20,33,26,19,7,0,0,0,0,0,0,0,0,0,105,0.393,0.828,0.314,25,41,15,0011800060,2018-10-10T00:00:00,1610612751,Brooklyn,Nets,BKN,91,1610612761,Toronto,Raptors,TOR,118,2018-12-07T00:00:00,4,3,Final,20181207/TORBKN,1610612751,1610612761,2018,5,     ,,Q5       - ,1,1610612751,1610612761,2018-12-07T00:00:00,1,0,Brooklyn
213,2018-12-07T00:00:00,4,0021800371,1610612751,BKN,Brooklyn,9-18,24,29,27,18,8,0,0,0,0,0,0,0,0,0,106,0.439,0.692,0.314,22,60,20,0011800060,2018-10-10T00:00:00,1610612751,Brooklyn,Nets,BKN,91,1610612761,Toronto,Raptors,TOR,118,2018-12-07T00:00:00,4,3,Final,20181207/TORBKN,1610612751,1610612761,2018,5,     ,,Q5       - ,1,1610612751,1610612761,2018-12-07T00:00:00,1,0,Brooklyn
214,2018-12-07T00:00:00,5,0021800372,1610612758,SAC,Sacramento,13-11,38,28,30,33,0,0,0,0,0,0,0,0,0,0,129,0.571,0.571,0.448,31,35,9,0021700513,2017-12-27T00:00:00,1610612739,Cleveland,Cavaliers,CLE,95,1610612758,Sacramento,Kings,SAC,109,2018-12-07T00:00:00,5,3,Final,20181207/SACCLE,1610612739,1610612758,2018,4,     ,,Q4       - ,1,1610612739,1610612758,2018-12-07T00:00:00,0,1,Sacramento
215,2018-12-07T00:00:00,5,0021800372,1610612739,CLE,Cleveland,5-20,27,39,23,21,0,0,0,0,0,0,0,0,0,0,110,0.531,0.737,0.385,20,35,16,0021700513,2017-12-27T00:00:00,1610612739,Cleveland,Cavaliers,CLE,95,1610612758,Sacramento,Kings,SAC,109,2018-12-07T00:00:00,5,3,Final,20181207/SACCLE,1610612739,1610612758,2018,4,     ,,Q4       - ,1,1610612739,1610612758,2018-12-07T00:00:00,0,1,Sacramento
216,2018-12-07T00:00:00,6,0021800373,1610612760,OKC,Oklahoma City,16-8,28,34,29,21,0,0,0,0,0,0,0,0,0,0,112,0.457,0.667,0.357,25,51,22,0021700212,2017-11-15T00:00:00,1610612741,Chicago,Bulls,CHI,79,1610612760,Oklahoma City,Thunder,OKC,92,2018-12-07T00:00:00,6,3,Final,20181207/OKCCHI,1610612741,1610612760,2018,4,     ,,Q4       - ,1,1610612741,1610612760,2018-12-07T00:00:00,1,0,Chicago
217,2018-12-07T00:00:00,6,0021800373,1610612741,CHI,Chicago,6-20,34,36,17,27,0,0,0,0,0,0,0,0,0,0,114,0.524,0.696,0.48,25,39,20,0021700212,2017-11-15T00:00:00,1610612741,Chicago,Bulls,CHI,79,1610612760,Oklahoma City,Thunder,OKC,92,2018-12-07T00:00:00,6,3,Final,20181207/OKCCHI,1610612741,1610612760,2018,4,     ,,Q4       - ,1,1610612741,1610612760,2018-12-07T00:00:00,1,0,Chicago
218,2018-12-07T00:00:00,7,0021800374,1610612763,MEM,Memphis,15-9,31,27,27,22,0,0,0,0,0,0,0,0,0,0,107,0.47,0.75,0.421,30,42,11,0021701173,2018-04-04T00:00:00,1610612740,New Orleans,Pelicans,NOP,123,1610612763,Memphis,Grizzlies,MEM,95,2018-12-07T00:00:00,7,3,Final,20181207/MEMNOP,1610612740,1610612763,2018,4,     ,,Q4       - ,1,1610612740,1610612763,2018-12-07T00:00:00,0,1,Memphis
219,2018-12-07T00:00:00,7,0021800374,1610612740,NOP,New Orleans,13-14,30,30,24,19,0,0,0,0,0,0,0,0,0,0,103,0.452,0.833,0.241,25,42,18,0021701173,2018-04-04T00:00:00,1610612740,New Orleans,Pelicans,NOP,123,1610612763,Memphis,Grizzlies,MEM,95,2018-12-07T00:00:00,7,3,Final,20181207/MEMNOP,1610612740,1610612763,2018,4,     ,,Q4       - ,1,1610612740,1610612763,2018-12-07T00:00:00,0,1,Memphis
220,2018-12-07T00:00:00,8,0021800375,1610612747,LAL,Los Angeles,15-10,36,36,27,21,0,0,0,0,0,0,0,0,0,0,120,0.46,0.81,0.306,24,43,8,0021800364,2018-12-05T00:00:00,1610612759,San Antonio,Spurs,SAS,113,1610612747,Los Angeles,Lakers,LAL,121,2018-12-07T00:00:00,8,3,Final,20181207/LALSAS,1610612759,1610612747,2018,4,     ,,Q4       - ,1,1610612759,1610612747,2018-12-07T00:00:00,3,1,San Antonio
221,2018-12-07T00:00:00,8,0021800375,1610612759,SAS,San Antonio,12-14,32,36,21,44,0,0,0,0,0,0,0,0,0,0,133,0.505,0.848,0.419,27,48,10,0021800364,2018-12-05T00:00:00,1610612759,San Antonio,Spurs,SAS,113,1610612747,Los Angeles,Lakers,LAL,121,2018-12-07T00:00:00,8,3,Final,20181207/LALSAS,1610612759,1610612747,2018,4,     ,,Q4       - ,1,1610612759,1610612747,2018-12-07T00:00:00,3,1,San Antonio
222,2018-12-07T00:00:00,9,0021800376,1610612748,MIA,Miami,10-14,34,26,29,26,0,0,0,0,0,0,0,0,0,0,115,0.488,0.889,0.405,32,40,12,0021700952,2018-03-05T00:00:00,1610612756,Phoenix,Suns,PHX,103,1610612748,Miami,Heat,MIA,125,2018-12-07T00:00:00,9,3,Final,20181207/MIAPHX,1610612756,1610612748,2018,4,     ,,Q4       - ,1,1610612756,1610612748,2018-12-07T00:00:00,0,1,Miami
223,2018-12-07T00:00:00,9,0021800376,1610612756,PHX,Phoenix,4-22,36,14,23,25,0,0,0,0,0,0,0,0,0,0,98,0.456,0.75,0.412,27,42,20,0021700952,2018-03-05T00:00:00,1610612756,Phoenix,Suns,PHX,103,1610612748,Miami,Heat,MIA,125,2018-12-07T00:00:00,9,3,Final,20181207/MIAPHX,1610612756,1610612748,2018,4,     ,,Q4       - ,1,1610612756,1610612748,2018-12-07T00:00:00,0,1,Miami
224,2018-12-07T00:00:00,10,0021800377,1610612744,GSW,Golden State,18-9,27,30,26,22,0,0,0,0,0,0,0,0,0,0,105,0.449,0.857,0.413,32,43,17,0021800166,2018-11-08T00:00:00,1610612749,Milwaukee,Bucks,MIL,134,1610612744,Golden State,Warriors,GSW,111,2018-12-07T00:00:00,10,3,Final,20181207/GSWMIL,1610612749,1610612744,2018,4,     ,ESPN,Q4       - ESPN,1,1610612749,1610612744,2018-12-07T00:00:00,1,1,Tied
225,2018-12-07T00:00:00,10,0021800377,1610612749,MIL,Milwaukee,16-8,22,29,25,19,0,0,0,0,0,0,0,0,0,0,95,0.391,0.696,0.179,18,54,18,0021800166,2018-11-08T00:00:00,1610612749,Milwaukee,Bucks,MIL,134,1610612744,Golden State,Warriors,GSW,111,2018-12-07T00:00:00,10,3,Final,20181207/GSWMIL,1610612749,1610612744,2018,4,     ,ESPN,Q4       - ESPN,1,1610612749,1610612744,2018-12-07T00:00:00,1,1,Tied
